"Date","Height","U.component","V.component","gap","gap_center"
"2013-03-29",0.7243,-0.1379,0.1671,0.7243,-0.128358814660499
"2013-03-30",0.7364,-0.1471,0.1685,0.7364,-0.126292344200133
"2013-03-31",0.7454,-0.139,0.18,0.7454,-0.124221713617263
"2013-04-01",0.7532,-0.1449,0.2189,0.7532,-0.122146923635338
"2013-04-02",0.7638,-0.1488,0.2443,0.7638,-0.120067974977805
"2013-04-03",0.7748,-0.1648,0.2549,0.7748,-0.117984868368111
"2013-04-04",0.7899,-0.1742,0.27,0.7899,-0.115897604529705
"2013-04-05",0.81,-0.2034,0.2811,0.81,-0.113806184186034
"2013-04-06",0.8241,-0.2295,0.2718,0.8241,-0.111710608060546
"2013-04-07",0.8403,-0.2689,0.2634,0.8403,-0.109610876876688
"2013-04-08",0.8527,-0.3039,0.2322,0.8527,-0.10750699135791
"2013-04-09",0.8677,-0.3466,0.2207,0.8677,-0.105398952227656
"2013-04-10",0.8807,-0.3964,0.1922,0.8807,-0.103286760209378
"2013-04-11",0.8927,-0.4419,0.1589,0.8927,-0.101170416026519
"2013-04-12",0.8977,-0.4772,0.1143,0.8977,-0.0990499204025318
"2013-04-13",0.9031,-0.5072,0.0696,0.9031,-0.0969252740608602
"2013-04-14",0.9049,-0.5148,0.0212,0.9049,-0.0947964777249538
"2013-04-15",0.9073,-0.5297,-0.0139,0.9073,-0.0926635321182595
"2013-04-16",0.9076,-0.5377,-0.0608,0.9076,-0.090526437964226
"2013-04-17",0.9014,-0.5688,-0.1187,0.9014,-0.0883851959862999
"2013-04-18",0.8939,-0.5843,-0.1699,0.8939,-0.0862398069079308
"2013-04-19",0.8834,-0.593,-0.2125,0.8834,-0.0840902714525644
"2013-04-20",0.871,-0.5972,-0.2263,0.871,-0.0819365903436483
"2013-04-21",0.86,-0.5942,-0.2565,0.86,-0.0797787643046322
"2013-04-22",0.8463,-0.5874,-0.2822,0.8463,-0.0776167940589623
"2013-04-23",0.8336,-0.577,-0.3004,0.8336,-0.0754506803300872
"2013-04-24",0.8186,-0.5671,-0.2925,0.8186,-0.0732804238414538
"2013-04-25",0.8042,-0.5447,-0.2939,0.8042,-0.0711060253165103
"2013-04-26",0.7897,-0.5369,-0.2902,0.7897,-0.0689274854787044
"2013-04-27",0.7784,-0.5315,-0.2719,0.7784,-0.0667448050514838
"2013-04-28",0.7656,-0.5262,-0.2551,0.7656,-0.0645579847582969
"2013-04-29",0.7543,-0.5155,-0.2375,0.7543,-0.0623670253225898
"2013-04-30",0.7449,-0.5051,-0.2068,0.7449,-0.0601719274678122
"2013-05-01",0.7356,-0.482,-0.1981,0.7356,-0.0579726919174098
"2013-05-02",0.7285,-0.4589,-0.18,0.7285,-0.0557693193948321
"2013-05-03",0.7208,-0.4404,-0.1584,0.7208,-0.0535618106235261
"2013-05-04",0.7148,-0.4196,-0.1402,0.7148,-0.0513501663269396
"2013-05-05",0.7093,-0.3995,-0.1172,0.7093,-0.0491343872285197
"2013-05-06",0.7031,-0.3772,-0.0971,0.7031,-0.0469144740517153
"2013-05-07",0.7006,-0.3489,-0.0671,0.7006,-0.0446904275199731
"2013-05-08",0.696,-0.3196,-0.0472,0.696,-0.0424622483567418
"2013-05-09",0.6948,-0.2955,-0.0254,0.6948,-0.0402299372854688
"2013-05-10",0.6946,-0.2715,-0.01,0.6946,-0.0379934950296005
"2013-05-11",0.6934,-0.2496,0.0015,0.6934,-0.035752922312587
"2013-05-12",0.6918,-0.2401,0.0173,0.6918,-0.0335082198578742
"2013-05-13",0.6932,-0.2163,0.0341,0.6932,-0.0312593883889111
"2013-05-14",0.6919,-0.2232,0.0378,0.6919,-0.0290064286291437
"2013-05-15",0.6939,-0.227,0.0704,0.6939,-0.026749341302022
"2013-05-16",0.6943,-0.2084,0.0761,0.6943,-0.0244881271309916
"2013-05-17",0.6998,-0.2077,0.0843,0.6998,-0.0222227868395022
"2013-05-18",0.702,-0.195,0.1006,0.702,-0.0199533211509995
"2013-05-19",0.7024,-0.1856,0.0963,0.7024,-0.0176797307889328
"2013-05-20",0.7065,-0.1859,0.1,0.7065,-0.0154020164767499
"2013-05-21",0.7071,-0.1925,0.0923,0.7071,-0.0131201789378969
"2013-05-22",0.7058,-0.1905,0.0763,0.7058,-0.0108342188958231
"2013-05-23",0.7058,-0.1909,0.0775,0.7058,-0.00854413707397528
"2013-05-24",0.7062,-0.191,0.0683,0.7062,-0.00624993419580211
"2013-05-25",0.702,-0.1848,0.0643,0.702,-0.00395161098475028
"2013-05-26",0.7025,-0.1831,0.0579,0.7025,-0.00164916816426863
"2013-05-27",0.6994,-0.1799,0.0605,0.6994,0.000657393542196183
"2013-05-28",0.6992,-0.1777,0.0471,0.6992,0.00296807341119532
"2013-05-29",0.6978,-0.162,0.0439,0.6978,0.00528287071928157
"2013-05-30",0.6964,-0.1617,0.0418,0.6964,0.00760178474300843
"2013-05-31",0.6922,-0.1723,0.0225,0.6922,0.00992481475892582
"2013-06-01",0.688,-0.1779,0.0066,0.688,0.0122519600435884
"2013-06-02",0.6812,-0.1898,0.0184,0.6812,0.0145832198735459
"2013-06-03",0.6772,-0.2018,0.0193,0.6772,0.0169185935253532
"2013-06-04",0.6692,-0.2189,0.0179,0.6692,0.0192580802755601
"2013-06-05",0.6619,-0.2331,0.013,0.6619,0.0216016794007211
"2013-06-06",0.6557,-0.2597,0.019,0.6557,0.0239493901773862
"2013-06-07",0.6518,-0.2671,0.0285,0.6518,0.0263012118821101
"2013-06-08",0.6473,-0.2745,0.034,0.6473,0.0286571437914431
"2013-06-09",0.6442,-0.259,0.0416,0.6442,0.031017185181939
"2013-06-10",0.6432,-0.2551,0.0526,0.6432,0.0333813353301485
"2013-06-11",0.6441,-0.2437,0.0528,0.6441,0.0357495935126241
"2013-06-12",0.6448,-0.2376,0.0667,0.6448,0.0381219590059203
"2013-06-13",0.6464,-0.2094,0.0734,0.6464,0.0404984310865865
"2013-06-14",0.6466,-0.1747,0.077,0.6466,0.0428790090311767
"2013-06-15",0.6497,-0.1224,0.0835,0.6497,0.0452636921162419
"2013-06-16",0.6524,-0.0877,0.0807,0.6524,0.0476524796183357
"2013-06-17",0.6537,-0.0512,0.0716,0.6537,0.0500453708140093
"2013-06-18",0.6546,0.0061,0.0681,0.6546,0.0524423649798164
"2013-06-19",0.6558,0.0482,0.0528,0.6558,0.054843461392307
"2013-06-20",0.6562,0.0995,0.0361,0.6562,0.0572486593280354
"2013-06-21",0.6581,0.1581,0.0236,0.6581,0.0596579580635529
"2013-06-22",0.6609,0.2027,0.0067,0.6609,0.062071356875412
"2013-06-23",0.6578,0.2331,-0.0037,0.6578,0.0644888550401649
"2013-06-24",0.6564,0.2526,-0.0145,0.6564,0.0669104518343639
"2013-06-25",0.652,0.2678,-0.0302,0.652,0.0693361465345618
"2013-06-26",0.6459,0.2508,-0.0235,0.6459,0.0717659384173098
"2013-06-27",0.6419,0.2526,-0.0227,0.6419,0.0741998267591611
"2013-06-28",0.6356,0.2419,-0.0098,0.6356,0.0766378108366665
"2013-06-29",0.6349,0.2209,0.0015,0.6349,0.0790798899263805
"2013-06-30",0.6329,0.1969,0.0141,0.6329,0.0815260633048536
"2013-07-01",0.6321,0.1888,0.0355,0.6321,0.0839763302486397
"2013-07-02",0.6317,0.1677,0.0501,0.6317,0.0864306900342889
"2013-07-03",0.6299,0.1796,0.0688,0.6299,0.0888891419383546
"2013-07-04",0.6281,0.1615,0.0892,0.6281,0.0913516852373896
"2013-07-05",0.6326,0.1407,0.1121,0.6326,0.093818319207945
"2013-07-06",0.6341,0.1268,0.146,0.6341,0.0962890431265748
"2013-07-07",0.6329,0.1201,0.1685,0.6329,0.0987638562698291
"2013-07-08",0.6359,0.0944,0.1938,0.6359,0.101242757914262
"2013-07-09",0.6378,0.0884,0.1925,0.6378,0.103725747336424
"2013-07-10",0.6394,0.071,0.1963,0.6394,0.10621282381287
"2013-07-11",0.6393,0.0734,0.215,0.6393,0.108703986620149
"2013-07-12",0.6444,0.0605,0.2304,0.6444,0.111199235034815
"2013-07-13",0.6417,0.0597,0.2456,0.6417,0.113698568333422
"2013-07-14",0.642,0.0511,0.2605,0.642,0.116201985792518
"2013-07-15",0.645,0.0702,0.2872,0.645,0.118709486688659
"2013-07-16",0.6456,0.0614,0.3094,0.6456,0.121221070298396
"2013-07-17",0.6508,0.0691,0.328,0.6508,0.123736735898281
"2013-07-18",0.6549,0.0725,0.3387,0.6549,0.126256482764867
"2013-07-19",0.6562,0.0729,0.3509,0.6562,0.128780310174705
"2013-07-20",0.6615,0.0882,0.3742,0.6615,0.131308217404348
"2013-07-21",0.6649,0.0986,0.3896,0.6649,0.133840203730349
"2013-07-22",0.6717,0.1222,0.4093,0.6717,0.136376268429259
"2013-07-23",0.6818,0.1239,0.432,0.6818,0.138916410777631
"2013-07-24",0.6869,0.1532,0.4287,0.6869,0.141460630052017
"2013-07-25",0.6973,0.1636,0.4282,0.6973,0.14400892552897
"2013-07-26",0.7054,0.1868,0.4297,0.7054,0.146561296485041
"2013-07-27",0.711,0.2149,0.4204,0.711,0.149117742196783
"2013-07-28",0.7158,0.2396,0.4057,0.7158,0.151678261940748
"2013-07-29",0.7218,0.2744,0.3899,0.7218,0.154242854993488
"2013-07-30",0.7271,0.3042,0.3696,0.7271,0.156811520631557
"2013-07-31",0.7345,0.3252,0.346,0.7345,0.159384258131504
"2013-08-01",0.7408,0.3414,0.3063,0.7408,0.161961066769885
"2013-08-02",0.7457,0.355,0.2698,0.7457,0.16454194582325
"2013-08-03",0.7509,0.3756,0.2519,0.7509,0.167126894568151
"2013-08-04",0.7546,0.3684,0.2278,0.7546,0.169715912281142
"2013-08-05",0.7617,0.3692,0.1942,0.7617,0.172308998238774
"2013-08-06",0.7649,0.3732,0.1797,0.7649,0.1749061517176
"2013-08-07",0.7705,0.3665,0.1722,0.7705,0.177507371994171
"2013-08-08",0.774,0.3686,0.1611,0.774,0.180112658345041
"2013-08-09",0.7762,0.3904,0.1291,0.7762,0.18272201004676
"2013-08-10",0.7778,0.398,0.1259,0.7778,0.185335426375883
"2013-08-11",0.7797,0.4152,0.1241,0.7797,0.18795290660896
"2013-08-12",0.782,0.4353,0.1137,0.782,0.190574450022545
"2013-08-13",0.7867,0.4415,0.1077,0.7867,0.193200055893188
"2013-08-14",0.7874,0.4506,0.0987,0.7874,0.195829723497443
"2013-08-15",0.7885,0.4453,0.0881,0.7885,0.198463452111863
"2013-08-16",0.7914,0.4484,0.0788,0.7914,0.201101241012998
"2013-08-17",0.7899,0.4593,0.0732,0.7899,0.203743089477403
"2013-08-18",0.7913,0.4795,0.0672,0.7913,0.206388996781627
"2013-08-19",0.7928,0.4948,0.0536,0.7928,0.209038962202226
"2013-08-20",0.7938,0.4901,0.0538,0.7938,0.211692985015749
"2013-08-21",0.7909,0.4915,0.0479,0.7909,0.21435106449875
"2013-08-22",0.7923,0.496,0.0408,0.7923,0.217013199927779
"2013-08-23",0.7905,0.492,0.0336,0.7905,0.219679390579393
"2013-08-24",0.7873,0.4908,0.0294,0.7873,0.222349635730139
"2013-08-25",0.7871,0.5046,0.0351,0.7871,0.225023934656573
"2013-08-26",0.7867,0.4956,0.0457,0.7867,0.227702286635245
"2013-08-27",0.785,0.4916,0.0529,0.785,0.230384690942708
"2013-08-28",0.7837,0.4852,0.064,0.7837,0.233071146855516
"2013-08-29",0.7834,0.4818,0.0792,0.7834,0.235761653650218
"2013-08-30",0.7823,0.4772,0.0535,0.7823,0.238456210603369
"2013-08-31",0.7758,0.4872,0.0617,0.7758,0.241154816991519
"2013-09-01",0.7735,0.4776,0.074,0.7735,0.243857472091223
"2013-09-02",0.7696,0.481,0.0873,0.7696,0.246564175179031
"2013-09-03",0.7655,0.4914,0.0865,0.7655,0.249274925531495
"2013-09-04",0.7585,0.5032,0.0913,0.7585,0.25198972242517
"2013-09-05",0.7534,0.5082,0.1054,0.7534,0.254708565136605
"2013-09-06",0.7496,0.5119,0.1197,0.7496,0.257431452942355
"2013-09-07",0.7438,0.5151,0.1243,0.7438,0.26015838511897
"2013-09-08",0.738,0.5251,0.147,0.738,0.262889360943004
"2013-09-09",0.7355,0.5129,0.1568,0.7355,0.265624379691009
"2013-09-10",0.7315,0.5135,0.1758,0.7315,0.268363440639536
"2013-09-11",0.7302,0.5046,0.1918,0.7302,0.271106543065138
"2013-09-12",0.7268,0.4878,0.2112,0.7268,0.273853686244369
"2013-09-13",0.726,0.4739,0.2469,0.726,0.276604869453778
"2013-09-14",0.7214,0.4439,0.2581,0.7214,0.27936009196992
"2013-09-15",0.7224,0.4091,0.2885,0.7224,0.282119353069345
"2013-09-16",0.729,0.3595,0.3052,0.729,0.284882652028607
"2013-09-17",0.7295,0.3323,0.3145,0.7295,0.287649988124259
"2013-09-18",0.7365,0.294,0.329,0.7365,0.29042136063285
"2013-09-19",0.7424,0.2602,0.3283,0.7424,0.293196768830936
"2013-09-20",0.748,0.2448,0.3266,0.748,0.295976211995066
"2013-09-21",0.7501,0.2327,0.3256,0.7501,0.298759689401795
"2013-09-22",0.7536,0.2301,0.3155,0.7536,0.301547200327673
"2013-09-23",0.7564,0.2154,0.3026,0.7564,0.304338744049254
"2013-09-24",0.7565,0.221,0.2869,0.7565,0.307134319843089
"2013-09-25",0.7562,0.2223,0.2731,0.7562,0.309933926985731
"2013-09-26",0.7551,0.2279,0.2561,0.7551,0.312737564753733
"2013-09-27",0.7529,0.2366,0.2504,0.7529,0.315545232423645
"2013-09-28",0.7489,0.2453,0.24,0.7489,0.318356929272022
"2013-09-29",0.7486,0.2654,0.2464,0.7486,0.321172654575414
"2013-09-30",0.7472,0.2763,0.2426,0.7472,0.323992407610375
"2013-10-01",0.7424,0.2935,0.2477,0.7424,0.326816187653455
"2013-10-02",0.7406,0.313,0.2408,0.7406,0.32964399398121
"2013-10-03",0.7375,0.3212,0.2437,0.7375,0.332475825870188
"2013-10-04",0.7347,0.3231,0.2527,0.7347,0.335311682596944
"2013-10-05",0.733,0.3263,0.255,0.733,0.33815156343803
"2013-10-06",0.7293,0.3416,0.2404,0.7293,0.340995467669997
"2013-10-07",0.7297,0.3473,0.2485,0.7297,0.343843394569398
"2013-10-08",0.7284,0.351,0.2609,0.7284,0.346695343412785
"2013-10-09",0.7275,0.3565,0.2729,0.7275,0.349551313476712
"2013-10-10",0.7243,0.3554,0.2601,0.7243,0.352411304037728
"2013-10-11",0.7221,0.3651,0.2483,0.7221,0.355275314372389
"2013-10-12",0.7212,0.3738,0.2431,0.7212,0.358143343757244
"2013-10-13",0.7183,0.3817,0.2402,0.7183,0.361015391468848
"2013-10-14",0.7152,0.3896,0.2323,0.7152,0.36389145678375
"2013-10-15",0.7145,0.3929,0.2216,0.7145,0.366771538978506
"2013-10-16",0.7133,0.3779,0.2044,0.7133,0.369655637329665
"2013-10-17",0.7085,0.3855,0.1904,0.7085,0.372543751113781
"2013-10-18",0.7064,0.3895,0.1752,0.7064,0.375435879607407
"2013-10-19",0.6991,0.4096,0.1399,0.6991,0.378332022087093
"2013-10-20",0.6917,0.4063,0.1216,0.6917,0.381232177829393
"2013-10-21",0.6841,0.4115,0.0964,0.6841,0.384136346110859
"2013-10-22",0.6765,0.4065,0.069,0.6765,0.387044526208043
"2013-10-23",0.6689,0.4039,0.0638,0.6689,0.389956717397497
"2013-10-24",0.6605,0.3995,0.0619,0.6605,0.392872918955774
"2013-10-25",0.6556,0.4027,0.0598,0.6556,0.395793130159425
"2013-10-26",0.6456,0.4052,0.0597,0.6456,0.398717350285005
"2013-10-27",0.6356,0.4138,0.0649,0.6356,0.401645578609063
"2013-10-28",0.6314,0.4253,0.061,0.6314,0.404577814408152
"2013-10-29",0.6264,0.417,0.0666,0.6264,0.407514056958826
"2013-10-30",0.6241,0.4268,0.0706,0.6241,0.410454305537635
"2013-10-31",0.6223,0.4351,0.0738,0.6223,0.413398559421134
"2013-11-01",0.6197,0.4442,0.0909,0.6197,0.416346817885872
"2013-11-02",0.6223,0.448,0.1021,0.6223,0.419299080208405
"2013-11-03",0.6248,0.4782,0.1204,0.6248,0.422255345665281
"2013-11-04",0.6248,0.5043,0.1362,0.6248,0.425215613533056
"2013-11-05",0.6311,0.4875,0.1211,0.6311,0.42817988308828
"2013-11-06",0.6325,0.474,0.1025,0.6325,0.431148153607507
"2013-11-07",0.6325,0.4742,0.0922,0.6325,0.434120424367287
"2013-11-08",0.6377,0.4737,0.0807,0.6377,0.437096694644174
"2013-11-09",0.6412,0.4646,0.0569,0.6412,0.440076963714721
"2013-11-10",0.6375,0.4594,0.033,0.6375,0.443061230855477
"2013-11-11",0.6357,0.4276,0.0234,0.6357,0.446049495342998
"2013-11-12",0.631,0.4161,0.014,0.631,0.449041756453834
"2013-11-13",0.6269,0.4014,0.0123,0.6269,0.452038013464539
"2013-11-14",0.6233,0.3863,0.007,0.6233,0.455038265651662
"2013-11-15",0.6212,0.3556,0.0157,0.6212,0.458042512291759
"2013-11-16",0.6168,0.3493,0.0319,0.6168,0.46105075266138
"2013-11-17",0.6136,0.3465,0.0453,0.6136,0.464062986037079
"2013-11-18",0.6106,0.3317,0.0352,0.6106,0.467079211695406
"2013-11-19",0.6058,0.3146,0.0717,0.6058,0.470099428912914
"2013-11-20",0.6025,0.2969,0.0709,0.6025,0.473123636966158
"2013-11-21",0.5997,0.2967,0.0785,0.5997,0.476151835131686
"2013-11-22",0.5974,0.3054,0.0789,0.5974,0.479184022686054
"2013-11-23",0.5963,0.312,0.0867,0.5963,0.48222019890581
"2013-11-24",0.5956,0.3272,0.0937,0.5956,0.485260363067512
"2013-11-25",0.595,0.3164,0.0896,0.595,0.488304514447707
"2013-11-26",0.5943,0.3023,0.0889,0.5943,0.49135265232295
"2013-11-27",0.5932,0.3085,0.0846,0.5932,0.494404775969792
"2013-11-28",0.5908,0.2804,0.091,0.5908,0.497460884664787
"2013-11-29",0.5915,0.2774,0.0703,0.5915,0.500520977684484
"2013-11-30",0.5887,0.2733,0.0671,0.5887,0.503585054305439
"2013-12-01",0.5857,0.2578,0.0696,0.5857,0.506653113804203
"2013-12-02",0.5856,0.2593,0.0603,0.5856,0.509725155457327
"2013-12-03",0.5794,0.2604,0.0543,0.5794,0.512801178541365
"2013-12-04",0.5748,0.2509,0.0503,0.5748,0.515881182332868
"2013-12-05",0.5753,0.2655,0.0332,0.5753,0.51896516610839
"2013-12-06",0.5713,0.267,0.0315,0.5713,0.52205312914448
"2013-12-07",0.5659,0.2724,0.0339,0.5659,0.525145070717694
"2013-12-08",0.5629,0.2671,0.0301,0.5629,0.528240990104581
"2013-12-09",0.5595,0.2698,0.0384,0.5595,0.531340886581695
"2013-12-10",0.5537,0.2848,0.0357,0.5537,0.534444759425589
"2013-12-11",0.5516,0.2796,0.048,0.5516,0.537552607912814
"2013-12-12",0.5488,0.2767,0.0401,0.5488,0.540664431319923
"2013-12-13",0.5491,0.2777,0.0577,0.5491,0.543780228923467
"2013-12-14",0.5469,0.2814,0.0518,0.5469,0.5469
"2013-12-15",0.5486,0.2645,0.0623,0.5486,0.5486
"2013-12-16",0.5451,0.2457,0.0638,0.5451,0.5451
"2013-12-17",0.5427,0.228,0.0724,0.5427,0.5427
"2013-12-18",0.5416,0.2252,0.0745,0.5416,0.5416
"2013-12-19",0.5369,0.1951,0.058,0.5369,0.5369
"2013-12-20",0.536,0.1723,0.054,0.536,0.536
"2013-12-21",0.5332,0.1503,0.0464,0.5332,0.5332
"2013-12-22",0.5296,0.1266,0.0343,0.5296,0.5296
"2013-12-23",0.5275,0.1083,0.0265,0.5275,0.5275
"2013-12-24",0.5253,0.0823,0.0258,0.5253,0.5253
"2013-12-25",0.5194,0.0504,0.0223,0.5194,0.5194
"2013-12-26",0.5183,0.035,0.027,0.5183,0.5183
"2013-12-27",0.5172,0.011,0.0264,0.5172,0.5172
"2013-12-28",0.5152,0.0057,0.0135,0.5152,0.5152
"2013-12-29",0.5131,0.0057,0.0228,0.5131,0.5131
"2013-12-30",0.5131,0.008,0.0203,0.5131,0.5131
"2013-12-31",0.5127,0.0064,0.0228,0.5127,0.5127
"2014-01-01",0.5128,0.0132,0.0301,0.5128,0.5128
"2014-01-02",0.5118,0.0065,0.0291,0.5118,0.5118
"2014-01-03",0.5135,0.0225,0.0262,0.5135,0.5135
"2014-01-04",0.5126,0.0309,0.0387,0.5126,0.5126
"2014-01-05",0.5124,0.0492,0.0386,0.5124,0.5124
"2014-01-06",0.5139,0.0506,0.043,0.5139,0.5139
"2014-01-07",0.5161,0.0687,0.0376,0.5161,0.5161
"2014-01-08",0.5176,0.069,0.0307,0.5176,0.5176
"2014-01-09",0.5206,0.0693,0.0232,0.5206,0.5206
"2014-01-10",0.5223,0.0707,0.0078,0.5223,0.5223
"2014-01-11",0.5246,0.0677,-1e-04,0.5246,0.5246
"2014-01-12",0.5266,0.0686,-0.0114,0.5266,0.5266
"2014-01-13",0.5268,0.0546,-0.0366,0.5268,0.5268
"2014-01-14",0.5269,0.0483,-0.0523,0.5269,0.5269
"2014-01-15",0.5259,0.0397,-0.0735,0.5259,0.5259
"2014-01-16",0.5258,0.0374,-0.0808,0.5258,0.5258
"2014-01-17",0.5242,0.0362,-0.0862,0.5242,0.5242
"2014-01-18",0.5226,0.0427,-0.0844,0.5226,0.5226
"2014-01-19",0.5229,0.0466,-0.0836,0.5229,0.5229
"2014-01-20",0.5199,0.072,-0.0798,0.5199,0.5199
"2014-01-21",0.5208,0.075,-0.0775,0.5208,0.5208
"2014-01-22",0.5211,0.0816,-0.0675,0.5211,0.5211
"2014-01-23",0.5227,0.0785,-0.06,0.5227,0.5227
"2014-01-24",0.5245,0.0755,-0.0439,0.5245,0.5245
"2014-01-25",0.5248,0.0803,-0.0161,0.5248,0.5248
"2014-01-26",0.5262,0.0772,0.0049,0.5262,0.5262
"2014-01-27",0.5292,0.0683,0.0297,0.5292,0.5292
"2014-01-28",0.5318,0.0644,0.043,0.5318,0.5318
"2014-01-29",0.537,0.0505,0.0651,0.537,0.537
"2014-01-30",0.5425,0.0435,0.0784,0.5425,0.5425
"2014-01-31",0.5463,0.0314,0.0821,0.5463,0.5463
"2014-02-01",0.5526,0.0125,0.102,0.5526,0.5526
"2014-02-02",0.5554,0.0012,0.1132,0.559620627662933,0.5554
"2014-02-03",0.5607,-0.0229,0.1136,0.566562068463974,0.5607
"2014-02-04",0.5667,-0.0447,0.1203,0.573424673411449,0.5667
"2014-02-05",0.5722,-0.0542,0.1151,0.58020879351368,0.5722
"2014-02-06",0.579,-0.0505,0.1148,0.586914779778992,0.579
"2014-02-07",0.5854,-0.0628,0.1109,0.593542983215709,0.5854
"2014-02-08",0.5887,-0.0656,0.09,0.600093754832155,0.5887
"2014-02-09",0.5915,-0.0764,0.0761,0.606567445636654,0.5915
"2014-02-10",0.5937,-0.0736,0.0687,0.612964406637529,0.5937
"2014-02-11",0.5971,-0.0783,0.0603,0.619284988843104,0.5971
"2014-02-12",0.5999,-0.0673,0.0519,0.625529543261705,0.5999
"2014-02-13",0.6023,-0.0561,0.0448,0.631698420901653,0.6023
"2014-02-14",0.6051,-0.0597,0.0419,0.637791972771275,0.6051
"2014-02-15",0.6077,-0.0588,0.0449,0.643810549878893,0.6077
"2014-02-16",0.6122,-0.0553,0.0412,0.649754503232831,0.6122
"2014-02-17",0.6151,-0.0633,0.0414,0.655624183841413,0.6151
"2014-02-18",0.6174,-0.0714,0.0445,0.661419942712964,0.6174
"2014-02-19",0.6219,-0.088,0.053,0.667142130855808,0.6219
"2014-02-20",0.6251,-0.1003,0.0549,0.672791099278267,0.6251
"2014-02-21",0.6301,-0.1135,0.0597,0.678367198988667,0.6301
"2014-02-22",0.6296,-0.1334,0.0863,0.683870780995331,0.6296
"2014-02-23",0.6358,-0.1464,0.0995,0.689302196306583,0.6358
"2014-02-24",0.6437,-0.1602,0.1138,0.694661795930747,0.6437
"2014-02-25",0.649,-0.1699,0.1232,0.699949930876148,0.649
"2014-02-26",0.6538,-0.1786,0.134,0.705166952151108,0.6538
"2014-02-27",0.6587,-0.1964,0.1277,0.710313210763952,0.6587
"2014-02-28",0.6632,-0.2086,0.1227,0.715389057723005,0.6632
"2014-03-01",0.6679,-0.2203,0.1201,0.720394844036589,0.6679
"2014-03-02",0.6739,-0.2305,0.1195,0.725330920713029,0.6739
"2014-03-03",0.6785,-0.2438,0.1104,0.730197638760649,0.6785
"2014-03-04",0.6812,-0.2438,0.1009,0.734995349187773,0.6812
"2014-03-05",0.6872,-0.2411,0.095,0.739724403002725,0.6872
"2014-03-06",0.6937,-0.2454,0.0887,0.744385151213828,0.6937
"2014-03-07",0.6957,-0.2404,0.0776,0.748977944829407,0.6957
"2014-03-08",0.696,-0.2244,0.0647,0.753503134857786,0.696
"2014-03-09",0.6998,-0.2235,0.0685,0.757961072307288,0.6998
"2014-03-10",0.7024,-0.2177,0.0585,0.762352108186238,0.7024
"2014-03-11",0.7048,-0.2092,0.0618,0.766676593502959,0.7048
"2014-03-12",0.706,-0.1946,0.0606,0.770934879265776,0.706
"2014-03-13",0.7066,-0.1949,0.0625,0.775127316483013,0.7066
"2014-03-14",0.706,-0.1874,0.0763,0.779254256162993,0.706
"2014-03-15",0.7074,-0.1797,0.0791,0.78331604931404,0.7074
"2014-03-16",0.7084,-0.1818,0.0881,0.787313046944479,0.7084
"2014-03-17",0.7093,-0.1659,0.0906,0.791245600062632,0.7093
"2014-03-18",0.7127,-0.1639,0.0888,0.795114059676826,0.7127
"2014-03-19",0.7164,-0.1634,0.0956,0.798918776795382,0.7164
"2014-03-20",0.7186,-0.1562,0.0882,0.802660102426626,0.7186
"2014-03-21",0.7216,-0.1615,0.0762,0.806338387578881,0.7216
"2014-03-22",0.7255,-0.1622,0.0659,0.809953983260471,0.7255
"2014-03-23",0.7305,-0.168,0.0634,0.813507240479719,0.7305
"2014-03-24",0.7339,-0.1854,0.0441,0.816998510244952,0.7339
"2014-03-25",0.7365,-0.1944,0.0252,0.820428143564491,0.7365
"2014-03-26",0.7367,-0.1919,0.0257,0.823796491446661,0.7367
"2014-03-27",0.7376,-0.1948,0.009,0.827103904899785,0.7376
"2014-03-28",0.7347,-0.1884,-0.0098,0.830350734932189,0.7347
"2014-03-29",0.7348,-0.1775,-0.0074,0.833537332552196,0.7348
"2014-03-30",0.7331,-0.1673,-9e-04,0.83666404876813,0.7331
"2014-03-31",0.7317,-0.147,0.0092,0.839731234588314,0.7317
"2014-04-01",0.7317,-0.1359,0.0092,0.842739241021073,0.7317
"2014-04-02",0.73,-0.1312,-0.0098,0.845688419074731,0.73
"2014-04-03",0.726,-0.1141,-0.007,0.848579119757611,0.726
"2014-04-04",0.724,-0.1038,-0.0038,0.851411694078038,0.724
"2014-04-05",0.7203,-0.113,0.0093,0.854186493044336,0.7203
"2014-04-06",0.7212,-0.1215,0.0321,0.856903867664828,0.7212
"2014-04-07",0.7214,-0.114,0.0303,0.859564168947838,0.7214
"2014-04-08",0.7237,-0.1369,0.0269,0.862167747901692,0.7237
"2014-04-09",0.7276,-0.1579,0.0267,0.864714955534711,0.7276
"2014-04-10",0.7289,-0.1611,0.026,0.867206142855221,0.7289
"2014-04-11",0.7297,-0.1644,0.0239,0.869641660871545,0.7297
"2014-04-12",0.7342,-0.1755,0.0329,0.872021860592008,0.7342
"2014-04-13",0.7376,-0.191,0.0185,0.874347093024933,0.7376
"2014-04-14",0.74,-0.2078,0.001,0.876617709178644,0.74
"2014-04-15",0.7439,-0.2169,-0.0123,0.878834060061465,0.7439
"2014-04-16",0.7433,-0.2346,-0.0402,0.880996496681721,0.7433
"2014-04-17",0.7441,-0.2373,-0.0346,0.883105370047734,0.7441
"2014-04-18",0.7446,-0.2304,-0.0232,0.88516103116783,0.7446
