Date,Height,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap
2015-10-04 08:00:00,1.14,1.14,1.14,1.14,1.14,1.14,-100.0,-100.0,-100.0
2015-10-04 09:00:00,1.25,1.25,1.25,1.25,1.25,1.25,-100.0,-100.0,-100.0
2015-10-04 10:00:00,1.34,1.34,1.34,1.34,1.34,1.34,-100.0,-100.0,-100.0
2015-10-04 11:00:00,1.4,1.4,1.4,1.4,1.4,1.4,-100.0,-100.0,-100.0
2015-10-04 12:00:00,1.41,1.41,1.41,1.41,1.41,1.41,-100.0,-100.0,-100.0
2015-10-04 13:00:00,1.37,1.37,1.37,1.37,1.37,1.37,-100.0,-100.0,-100.0
2015-10-04 14:00:00,1.28,1.28,1.28,1.28,1.28,1.28,-100.0,-100.0,-100.0
2015-10-04 15:00:00,1.16,1.16,1.16,1.16,1.16,1.16,-100.0,-100.0,-100.0
2015-10-04 16:00:00,1.07,1.07,1.07,1.07,1.07,1.07,-100.0,-100.0,-100.0
2015-10-04 17:00:00,1.0,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,-100.0
2015-10-04 18:00:00,0.99,0.99,0.99,0.99,0.99,0.99,-100.0,-100.0,-100.0
2015-10-04 19:00:00,1.03,1.03,1.03,1.03,1.03,1.03,-100.0,-100.0,-100.0
2015-10-04 20:00:00,1.1,1.1,1.1,1.1,1.1,1.1,-100.0,-100.0,-100.0
2015-10-04 21:00:00,1.19,1.19,1.19,1.19,1.19,1.19,-100.0,-100.0,-100.0
2015-10-04 22:00:00,1.27,1.27,1.27,1.27,1.27,1.27,-100.0,-100.0,-100.0
2015-10-04 23:00:00,1.33,1.33,1.33,1.33,1.33,1.33,-100.0,-100.0,-100.0
2015-10-05 00:00:00,1.35,1.35,1.35,1.35,1.35,1.35,-100.0,-100.0,-100.0
2015-10-05 01:00:00,1.32,1.32,1.32,1.32,1.32,1.32,-100.0,-100.0,-100.0
2015-10-05 02:00:00,1.25,1.25,1.25,1.25,1.25,1.25,-100.0,-100.0,-100.0
2015-10-05 03:00:00,1.15,1.15,1.15,1.15,1.15,1.15,-100.0,-100.0,-100.0
2015-10-05 04:00:00,1.05,1.05,1.05,1.05,1.05,1.05,-100.0,-100.0,-100.0
2015-10-05 05:00:00,0.99,0.99,0.99,0.99,0.99,0.99,-100.0,-100.0,-100.0
2015-10-05 06:00:00,0.96,0.96,0.96,0.96,0.96,0.96,-100.0,-100.0,-100.0
2015-10-05 07:00:00,0.99,0.99,0.99,0.99,0.99,0.99,-100.0,-100.0,-100.0
2015-10-05 08:00:00,1.05,1.05,1.05,1.05,1.05,1.05,-100.0,-100.0,-100.0
2015-10-05 09:00:00,1.14,1.14,1.14,1.14,1.14,1.14,-100.0,-100.0,-100.0
2015-10-05 10:00:00,1.23,1.23,1.23,1.23,1.23,1.23,-100.0,-100.0,-100.0
2015-10-05 11:00:00,1.3,1.3,1.3,1.3,1.3,1.3,-100.0,-100.0,-100.0
2015-10-05 12:00:00,1.35,1.35,1.35,1.35,1.35,1.35,-100.0,-100.0,-100.0
2015-10-05 13:00:00,1.35,1.35,1.35,1.35,1.35,1.35,-100.0,-100.0,-100.0
2015-10-05 14:00:00,1.31,1.31,1.31,1.31,1.31,1.31,-100.0,-100.0,-100.0
2015-10-05 15:00:00,1.23,1.23,1.23,1.23,1.23,1.23,-100.0,-100.0,-100.0
2015-10-05 16:00:00,1.13,1.13,1.13,1.13,1.13,1.13,-100.0,-100.0,-100.0
2015-10-05 17:00:00,1.05,1.05,1.05,1.05,1.05,1.05,-100.0,-100.0,-100.0
2015-10-05 18:00:00,1.01,1.01,1.01,1.01,1.01,1.01,-100.0,-100.0,-100.0
2015-10-05 19:00:00,1.0,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,-100.0
2015-10-05 20:00:00,1.03,1.03,1.03,1.03,1.03,1.03,-100.0,-100.0,-100.0
2015-10-05 21:00:00,1.09,1.09,1.09,1.09,1.09,1.09,-100.0,-100.0,-100.0
2015-10-05 22:00:00,1.16,1.16,1.16,1.16,1.16,1.16,-100.0,-100.0,-100.0
2015-10-05 23:00:00,1.22,1.22,1.22,1.22,1.22,1.22,-100.0,-100.0,-100.0
2015-10-06 00:00:00,1.27,1.27,1.27,1.27,1.27,1.27,-100.0,-100.0,-100.0
2015-10-06 01:00:00,1.28,1.28,1.28,1.28,1.28,1.28,-100.0,-100.0,-100.0
2015-10-06 02:00:00,1.25,1.25,1.25,1.25,1.25,1.25,-100.0,-100.0,-100.0
2015-10-06 03:00:00,1.19,1.19,1.19,1.19,1.19,1.19,-100.0,-100.0,-100.0
2015-10-06 04:00:00,1.12,1.12,1.12,1.12,1.12,1.12,-100.0,-100.0,-100.0
2015-10-06 05:00:00,1.05,1.05,1.05,1.05,1.05,1.05,-100.0,-100.0,-100.0
2015-10-06 06:00:00,1.01,1.01,1.01,1.01,1.01,1.01,-100.0,-100.0,-100.0
2015-10-06 07:00:00,1.0,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,-100.0
2015-10-06 08:00:00,1.03,1.03,1.03,1.03,1.03,1.03,-100.0,-100.0,-100.0
2015-10-06 09:00:00,1.09,1.09,1.09,1.09,1.09,1.09,-100.0,-100.0,-100.0
2015-10-06 10:00:00,1.16,1.16,1.16,1.16,1.16,1.16,-100.0,-100.0,-100.0
2015-10-06 11:00:00,1.23,1.23,1.23,1.23,1.23,1.23,-100.0,-100.0,-100.0
2015-10-06 12:00:00,1.29,1.29,1.29,1.29,1.29,1.29,-100.0,-100.0,-100.0
2015-10-06 13:00:00,1.32,1.32,1.32,1.32,1.32,1.32,-100.0,-100.0,-100.0
2015-10-06 14:00:00,1.31,1.31,1.31,1.31,1.31,1.31,-100.0,-100.0,-100.0
2015-10-06 15:00:00,1.26,1.26,1.26,1.26,1.26,1.26,-100.0,-100.0,-100.0
2015-10-06 16:00:00,1.19,1.19,1.19,1.19,1.19,1.19,-100.0,-100.0,-100.0
2015-10-06 17:00:00,1.1,1.1,1.1,1.1,1.1,1.1,-100.0,-100.0,-100.0
2015-10-06 18:00:00,1.03,1.03,1.03,1.03,1.03,1.03,-100.0,-100.0,-100.0
2015-10-06 19:00:00,0.99,0.99,0.99,0.99,0.99,0.99,-100.0,-100.0,-100.0
2015-10-06 20:00:00,0.97,0.97,0.97,0.97,0.97,0.97,-100.0,-100.0,-100.0
2015-10-06 21:00:00,0.98,0.98,0.98,0.98,0.98,0.98,-100.0,-100.0,-100.0
2015-10-06 22:00:00,1.02,1.02,1.02,1.02,1.02,1.02,-100.0,-100.0,-100.0
2015-10-06 23:00:00,1.06,1.06,1.06,1.06,1.06,1.06,-100.0,-100.0,-100.0
2015-10-07 00:00:00,1.1,1.1,1.1,1.1,1.1,1.1,-100.0,-100.0,-100.0
2015-10-07 01:00:00,1.13,1.13,1.13,1.13,1.13,1.13,-100.0,-100.0,-100.0
2015-10-07 02:00:00,1.13,1.13,1.13,1.13,1.13,1.13,-100.0,-100.0,-100.0
2015-10-07 03:00:00,1.11,1.11,1.11,1.11,1.11,1.11,-100.0,-100.0,-100.0
2015-10-07 04:00:00,1.06,1.06,1.06,1.06,1.06,1.06,-100.0,-100.0,-100.0
2015-10-07 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,-100.0
2015-10-07 06:00:00,0.94,0.94,0.94,0.94,0.94,0.94,-100.0,-100.0,-100.0
2015-10-07 07:00:00,0.9,0.9,0.9,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-10-07 08:00:00,0.89,0.89,0.89,0.89,0.89,0.89,-100.0,-100.0,-100.0
2015-10-07 09:00:00,0.9,0.9,0.9,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-10-07 10:00:00,0.95,0.95,0.95,0.95,0.95,0.95,-100.0,-100.0,-100.0
2015-10-07 11:00:00,1.0,1.0,1.0,1.0,1.0,1.0,-100.0,-100.0,-100.0
2015-10-07 12:00:00,1.06,1.06,1.06,1.06,1.06,1.06,-100.0,-100.0,-100.0
2015-10-07 13:00:00,1.11,1.11,1.11,1.11,1.11,1.11,-100.0,-100.0,-100.0
2015-10-07 14:00:00,1.13,1.13,1.13,1.13,1.13,1.13,-100.0,-100.0,-100.0
2015-10-07 15:00:00,1.13,1.13,1.13,1.13,1.13,1.13,-100.0,-100.0,-100.0
2015-10-07 16:00:00,1.1,1.1,1.1,1.1,1.1,1.1,-100.0,-100.0,-100.0
2015-10-07 17:00:00,1.04,1.04,1.04,1.04,1.04,1.04,-100.0,-100.0,-100.0
2015-10-07 18:00:00,0.98,0.98,0.98,0.98,0.98,0.98,-100.0,-100.0,-100.0
2015-10-07 19:00:00,0.91,0.91,0.91,0.91,0.91,0.91,-100.0,-100.0,-100.0
2015-10-07 20:00:00,0.87,0.87,0.87,0.87,0.87,0.87,-100.0,-100.0,-100.0
2015-10-07 21:00:00,0.85,0.85,0.85,0.85,0.85,0.85,-100.0,-100.0,-100.0
2015-10-07 22:00:00,0.85,0.85,0.85,0.85,0.85,0.85,-100.0,-100.0,-100.0
2015-10-07 23:00:00,0.87,0.87,0.87,0.87,0.87,0.87,-100.0,-100.0,-100.0
2015-10-08 00:00:00,0.9,0.9,0.9,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-10-08 01:00:00,0.94,0.94,0.94,0.94,0.94,0.94,-100.0,-100.0,-100.0
2015-10-08 02:00:00,0.97,0.97,0.97,0.97,0.97,0.97,-100.0,-100.0,-100.0
2015-10-08 03:00:00,0.98,0.98,0.98,0.98,0.98,0.98,-100.0,-100.0,-100.0
2015-10-08 04:00:00,0.97,0.97,0.97,0.97,0.97,0.97,-100.0,-100.0,-100.0
2015-10-08 05:00:00,0.94,0.94,0.94,0.94,0.94,0.94,-100.0,-100.0,-100.0
2015-10-08 06:00:00,0.9,0.9,0.9,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-10-08 07:00:00,0.86,0.86,0.86,0.86,0.86,0.86,-100.0,-100.0,-100.0
2015-10-08 08:00:00,0.82,0.82,0.82,0.82,0.82,0.82,-100.0,-100.0,-100.0
2015-10-08 09:00:00,0.8,0.8,0.8,0.8,0.8,0.8,-100.0,-100.0,-100.0
2015-10-08 10:00:00,0.81,0.81,0.81,0.81,0.81,0.81,-100.0,-100.0,-100.0
2015-10-08 11:00:00,0.84,0.84,0.84,0.84,0.84,0.84,-100.0,-100.0,-100.0
2015-10-08 12:00:00,0.89,0.89,0.89,0.89,0.89,0.89,-100.0,-100.0,-100.0
2015-10-08 13:00:00,0.94,0.94,0.94,0.94,0.94,0.94,-100.0,-100.0,-100.0
2015-10-08 14:00:00,0.99,0.99,0.99,0.99,0.99,0.99,-100.0,-100.0,-100.0
2015-10-08 15:00:00,1.04,1.04,1.04,1.04,1.04,1.04,-100.0,-100.0,-100.0
2015-10-08 16:00:00,1.05,1.05,1.05,1.05,1.05,1.05,-100.0,-100.0,-100.0
2015-10-08 17:00:00,1.03,1.03,1.03,1.03,1.03,1.03,-100.0,-100.0,-100.0
2015-10-08 18:00:00,0.98,0.98,0.98,0.98,0.98,0.98,-100.0,-100.0,-100.0
2015-10-08 19:00:00,0.92,0.92,0.92,0.92,0.92,0.92,-100.0,-100.0,-100.0
2015-10-08 20:00:00,0.85,0.85,0.85,0.85,0.85,0.85,-100.0,-100.0,-100.0
2015-10-08 21:00:00,0.79,0.79,0.79,0.79,0.79,0.79,-100.0,-100.0,-100.0
2015-10-08 22:00:00,0.74,0.74,0.74,0.74,0.74,0.74,-100.0,-100.0,-100.0
2015-10-08 23:00:00,0.73,0.73,0.73,0.73,0.73,0.73,-100.0,-100.0,-100.0
2015-10-09 00:00:00,0.74,0.74,0.74,0.74,0.74,0.74,-100.0,-100.0,-100.0
2015-10-09 01:00:00,0.77,0.77,0.77,0.77,0.77,0.77,-100.0,-100.0,-100.0
2015-10-09 02:00:00,0.81,0.81,0.81,0.81,0.81,0.81,-100.0,-100.0,-100.0
2015-10-09 03:00:00,0.86,0.86,0.86,0.86,0.86,0.86,-100.0,-100.0,-100.0
2015-10-09 04:00:00,0.89,0.89,0.89,0.89,0.89,0.89,-100.0,-100.0,-100.0
2015-10-09 05:00:00,0.9,0.9,0.9,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-10-09 06:00:00,0.88,0.88,0.88,0.88,0.88,0.88,-100.0,-100.0,-100.0
2015-10-09 07:00:00,0.85,0.85,0.85,0.85,0.85,0.85,-100.0,-100.0,-100.0
2015-10-09 08:00:00,0.8,0.8,0.8,0.8,0.8,0.8,-100.0,-100.0,-100.0
2015-10-09 09:00:00,0.76,0.76,0.76,0.76,0.76,0.76,-100.0,-100.0,-100.0
2015-10-09 10:00:00,0.73,0.73,0.73,0.73,0.73,0.73,-100.0,-100.0,-100.0
2015-10-09 11:00:00,0.72,0.72,0.72,0.72,0.72,0.72,-100.0,-100.0,-100.0
2015-10-09 12:00:00,0.74,0.74,0.74,0.74,0.74,0.74,-100.0,-100.0,-100.0
2015-10-09 13:00:00,0.78,0.78,0.78,0.78,0.78,0.78,-100.0,-100.0,-100.0
2015-10-09 14:00:00,0.83,0.83,0.83,0.83,0.83,0.83,-100.0,-100.0,-100.0
2015-10-09 15:00:00,0.88,0.88,0.88,0.88,0.88,0.88,-100.0,-100.0,-100.0
2015-10-09 16:00:00,0.93,0.93,0.93,0.93,0.93,0.93,-100.0,-100.0,-100.0
2015-10-09 17:00:00,0.95,0.95,0.95,0.95,0.95,0.95,-100.0,-100.0,-100.0
2015-10-09 18:00:00,0.93,0.93,0.93,0.93,0.93,0.93,-100.0,-100.0,-100.0
2015-10-09 19:00:00,0.88,0.88,0.88,0.88,0.88,0.88,-100.0,-100.0,-100.0
